Category,Headline,SubHeading,Link,isResult,isMaybe
Kort sport,Rønnow og Union Berlin henter første Champions League-point,Den danske landsholdskeeper Frederik Rønnow fik med sin tyske klub Union Berlin rettet en smule op på en skidt periode.,https://www.dr.dk/sporten/seneste-sport/roennow-og-union-berlin-henter-foerste-champions-league-point,True,
Kort sport,Odense Håndbold sætter brat stopper for stærk vestjysk stime,"Ringkøbing er sjældent spået store chancer mod Odenses håndboldstjerner, men fem kampe i træk uden nederlag gav vestjyderne selvtillid før onsdagens møde med topholdet.",https://www.dr.dk/sporten/seneste-sport/odense-haandbold-saetter-brat-stopper-staerk-vestjysk-stime,True,
Kort sport,Lutter nederlag stopper Bakken Bears' færd i Europa,Kun en sejr talte onsdag aften for Bakken Bears i bestræbelserne på at nå videre fra gruppespillet i FIBA Europa Cup i basketball.,https://www.dr.dk/sporten/seneste-sport/lutter-nederlag-stopper-bakken-bears-faerd-i-europa,True,
Kort sport,Godt nyt for klatrerne: Næste års VM i landevejscykling bliver en lækkerbisken,"De kommende måneder vil stå på massevis af træning i kuperet terræn, hvis man er en cykelrytter, der drømmer om en VM-titel på landevej i Schweiz næste år.",https://www.dr.dk/sporten/seneste-sport/godt-nyt-klatrerne-naeste-aars-vm-i-landevejscykling-bliver-en-laekkerbisken,False,
Kort sport,Ekstraordinær træningslejr skal få OB på sejrssporet igen,OB rejser på en mini-træningslejr i Alicante i Spanien efter kampen hjemme mod Hvidovre på søndag.,https://www.dr.dk/sporten/seneste-sport/ekstraordinaer-traeningslejr-skal-faa-ob-paa-sejrssporet-igen,False,
Champions League,Højlund-tvillingerne drømmer om at spille på landsholdet med bror,"Onsdag aften kan Højlund-brødrene endnu en gang stå overfor hinanden, når FC København møder Manchester United.",https://www.dr.dk/sporten/fodbold/championsleague/hoejlund-tvillingerne-droemmer-om-spille-paa-landsholdet-med-bror,False,
Kort sport,LIV Golf annoncerer transfervindue for næste sæson,"Den omdiskuterede golftour, LIV Golf, fortsætter med at gå nye veje inden for golfsporten. Nu kommer der med forbillede fra andre sportsgrene transfervinduer på golftouren.",https://www.dr.dk/sporten/seneste-sport/liv-golf-annoncerer-transfervindue-naeste-saeson,False,
Badminton,'Det var for vildt': Dansk herredouble leverer hæsblæsende duel,Mads Vestergaard og Karan Rajarajan har begge set duellen et par gange siden onsdagens sejr over Værløse.,https://www.dr.dk/sporten/badminton/det-var-vildt-dansk-herredouble-leverer-haesblaesende-duel,True,
Superliga,Viborg sælger sin cheftræner: 'Det var ikke min plan',"Jacob Friis skal fremover være assistenttræner i Augsburg, hvor han får danske Jess Thorup som chef. ",https://www.dr.dk/sporten/fodbold/superliga/viborg-ff-saelger-cheftraener-jacob-friis-til-tysk-fodboldklub,False,
Cykling,"Podiedrama under Vueltaen frustrerede Jonas Vingegaard, fortæller holdkammerat","Den danske cykelstjerne var ikke tilfreds med kaptajnsituationen under sensommerens Vuelta a Espana, siger Jumbo-Vismas Dylan van Baarle. ",https://www.dr.dk/sporten/cykling/podiedrama-under-vueltaen-frustrerede-jonas-vingegaard-fortaeller-holdkammerat,False,
Lyt på DR LYD,Eriksen trækker på smilebåndet af FCK-træners påstand om Parken,FC København møder onsdag Manchester United på hjemmebane i Parken i jagten på vigtige Champions League-point.,https://www.dr.dk/sporten/fodbold/championsleague/eriksen-traekker-paa-smilebaandet-af-fck-traeners-vilde-paastand-om,False,
Kort sport,Team Esbjerg tæsker Ikast efter opvisning,"Det var en topkamp blottet for spænding, da førerholdet i kvindernes håndboldliga, Team Esbjerg, kørt over nummer to fra Ikast.",https://www.dr.dk/sporten/seneste-sport/team-esbjerg-taesker-ikast-efter-opvisning,True,
Kort nyt,FCK advarer fans om færre pladser ved hop,"FC København har tidligere frabedt sig koordinerede hop på den ene endetribune, hvor mange af klubbens mest inkarnerede fans befinder sig.",https://www.dr.dk/nyheder/seneste/fck-advarer-fans-om-faerre-pladser-ved-hop,False,
Kort sport,Andreas Christensen og Barcelona skuffer i CL-nederlag,Det ukrainske mesterhold Shakhtar Donetsk overraskede med en 1-0 sejr over FC Barcelona i gruppespillet i Champions League.,https://www.dr.dk/sporten/seneste-sport/andreas-christensen-og-barcelona-skuffer-i-cl-nederlag,True,
Kvindeligaen,Dansk topklub følger kvindelandsholdets eksempel og dropper hvide shorts,"De danske mestre fra HB Køge udfaser de hvide shorts fra næste sæson, mens AaB og Fortuna Hjørring fortsat vil spille i hvidt.",https://www.dr.dk/sporten/fodbold/kvindeligaen/dansk-topklub-foelger-kvindelandsholdets-eksempel-og-dropper-hvide,False,
Ekstremsport,"24 timer gennem mudder, vand og pigtråd: Michael fik sølv i benhårdt løb ","Michael Gabelgaard Schjøtt gik ""fuldstændig kold"" i tre timer, men løb over målstregen som nummer to i forhindringsløbet World's Toughest Mudder i Texas. ",https://www.dr.dk/sporten/ekstremsport/24-timer-gennem-mudder-vand-og-pigtraad-michael-fik-soelv-i-benhaardt-loeb,True,
Kort sport,Hvidovre-keeper udtaget til Montenegros landshold,Der har ikke været meget at juble over for Hvidovres målmand Filip Djukic i denne sæson. Klubben på den københavnske vestegn har tabt 11 af 14 Superligakampe og ligger sidst i tabellen.,https://www.dr.dk/sporten/seneste-sport/hvidovre-keeper-udtaget-til-montenegros-landshold,False,
Herrelandsholdet,"Forsvarsklippe er med igen efter halvandet års fravær: 'Har siddet på perronen, mens toget er kørt'",Den danske landstræner Kasper Hjulmand har atter fundet plads til Jannik Vestergaard i landsholdstruppen.,https://www.dr.dk/sporten/fodbold/landsholdet/forsvarsklippe-er-med-igen-efter-halvandet-aars-fravaer-har-siddet-paa,False,
Herrelandsholdet,Anføreren mangler: Her er Danmarks trup til afgørende kvalifikationskampe,Kasper Hjulmand har udtaget truppen til de to afgørende EM-kvalifikationskampe i november.,https://www.dr.dk/sporten/fodbold/landsholdet/em-er-snublende-naert-her-er-danmarks-trup-til-afgoerende,False,
Tennis,Kollegaer hylder tennismaskinen Swiatek: 'Knuste de andre spillere',"Iga Swiatek er igen verdensetter i tennis, og hendes medspillere roser den polske stjerne. ",https://www.dr.dk/sporten/tennis/kollegaer-hylder-tennismaskinen-swiatek-knuste-de-andre-spillere,True,
Kort sport,Landsholdsfløj skifter fra Ikast Håndbold til ukendt udenlandsk klub,Efter otte år i Ikast Håndbold skifter Emma Friis klub.,https://www.dr.dk/sporten/seneste-sport/landsholdsfloej-skifter-fra-ikast-haandbold-til-ukendt-udenlandsk-klub,False,
Kvindelandsholdet,Kvindelandsholdet vil droppe hvide shorts af hensyn til spillernes menstruation,I fremtiden skal Danmarks fodboldkvinder - så vidt muligt - ikke spille i hvide shorts for at undgå utryghed i forbindelse med menstruation. ,https://www.dr.dk/sporten/fodbold/kvindelandsholdet/kvindelandsholdet-vil-droppe-hvide-shorts-af-hensyn-til-spillernes,False,
Kort sport,Swiatek vinder sæsonfinale overbevisende og bliver verdensetter,"Polske Iga Swiatek vandt mandag aften dansk tid kvindernes sæsonfinale, WTA Finals, over amerikanske Jessica Pegula med cifrene 6-1, 6-0.",https://www.dr.dk/sporten/seneste-sport/swiatek-vinder-saesonfinale-overbevisende-og-bliver-verdensetter,True,
Live,Champions League: FCK - Man. United,Hvad sker der? FC København tager imod Manchester United i Champions League.,https://sport.tv2.dk/live/fodbold/2023-11-08-champions-league-fck-man-united,False,
Fodbold,Højlund er topscorer i Champions League,Rasmus Højlund scorede onsdag på sin tidligere hjemmebane. ,https://sport.tv2.dk/fodbold/2023-11-08-hoejlund-er-topscorer-i-champions-league,True,
Fodbold,Brøndby-talent straffet for racisme - klubben fordobler selv karantænen,En spiller på Brøndbys U19-hold har i en kamp mod FC København ytret sig racistisk over for en modspiller.,https://sport.tv2.dk/fodbold/2023-11-08-broendby-talent-straffet-for-racisme-klubben-fordobler-selv-karantaenen,False,
Fodbold,FCK-talenter avancerer i ungdommens CL ,"FC København er sikker på at gå videre i UEFA Youth League efter en sen udligning mod Manchester United.
",https://sport.tv2.dk/fodbold/2023-11-08-fck-talenter-avancerer-i-ungdommens-cl,True,
Fodbold,Rønnow og Union Berlin bryder mareridtsstime,"Efter 12 nederlag i træk fik Frederik Rønnow og co. omsider point med 1-1 på udebane mod Napoli.
",https://sport.tv2.dk/fodbold/2023-11-08-roennow-og-union-berlin-bryder-mareridtsstime,True,
Cykling,Michael Rasmussen køber ikke Froomes forklaring: - Det er en gang mundlort,Både Michael Rasmussen og TV 2 Sports cykelekspert Emil Vinjebo studser over Chris Froomes udtalelser.,https://sport.tv2.dk/cykling/2023-11-08-michael-rasmussen-koeber-ikke-froomes-forklaring-det-er-en-gang-mundlort,False,
Cykling,Her er VM-ruten for 2024,"En række korte, stejle stigninger og næsten 4500 højdemeter venter rytterne ved næste års VM i Schweiz.",https://sport.tv2.dk/cykling/2023-11-08-her-er-vm-ruten-for-2024,False,
Håndbold,Aalborg tæt på aftale med svensk landsholdsspiller,"Svenske Aftonbladet sender talentet Felix Möller til Aalborg, og kilder bekræfter skiftet over for TV 2 Sport. ",https://sport.tv2.dk/haandbold/2023-11-08-aalborg-taet-paa-aftale-med-svensk-landsholdsspiller,False,
Fodbold,Alt er gået galt for sensationsklub: - De har begået himmelråbende fejl,Sensationsklubben Union Berlin er gået helt kold og står nu over for to afgørende kampe i de kommende dage.,https://sport.tv2.dk/fodbold/2023-11-06-alt-er-gaaet-galt-for-sensationsklub-de-har-begaaet-himmelraabende-fejl,True,x
