Category,Headline,SubHeading,Link,isResult,isMaybe
VM fodbold,Messis jubelscene afslører 20 års konflikt med Van Gaal,"Lionel Messi sendte en besked direkte til Louis van Gaal, da stjernen scorede til 2-0 på straffespark mod Holland",,True,
VM fodbold,- Det her er et angreb på europæisk fodbold,Marokkos ene scoring blev nok til at skabe endnu en sensation ved VM. Denne gang gik det udover Portugal,,True,
VM fodbold,Knust Ronaldo forlader sin rekordkamp i tårer,Cristiano Ronaldo og Portugal er ude af VM efter et overraskende nederlag til Marokko i kvartfinalen,,True,
VM fodbold,Marokko skriver historie - overgår store resultater,Undertippede Marokko er klar til semifinalerne ved VM efter en fremragende præstation mod Portugal,,True,
VM fodbold,Marokko skriver afrikansk VM-historie - er sensationelt i semifinalen,Favoritdræberne fra Marokko gjorde det igen lørdag aften og er nu i VM-semifinalen. Denne gang gik det ud over Portugals stjerner,,True,
VM fodbold,Kroat fremhæver Danmark efter Brasilien-triumf,"Da Kroatien udlignede i kvartfinalen mod Brasilien, vidste talentet Josip Juranovic, at kroaterne ville vinde",,True,
VM fodbold,Historien bag hollandsk genialitet begyndte i 2020,"Det var ikke tilfældigt, at bolden havnede hos Wout Weghorst, der udlignede til 2-2 mod Argentina i VM-dramaet",,True,
VM fodbold,Eksperter udpeger Mbappé-løsninger,Kylian Mbappé er topscorer ved VM med fem mål i fire kampe,,True,
VM fodbold,Neymar med kryptisk udmelding efter VM-exit - Silva stopper,Det blev ikke til et verdensmesterskab til Brasilien. Neymar vil ikke give garanti for VM-deltagelse igen,,True,
VM fodbold,Argentina videre ved VM efter vildt straffedrama og slagsmål,"Det blev en aften til historiebøgerne, da Argentina og Holland udkæmpede en utrolig kamp om en plads i VM-semifinalen",,True,
VM fodbold,Eksperter måber over genialitet i 11 minutters tillægstid,Holland udlignede 11 minutter inde i tillægstiden mod Argentina og sendte VM-kvartfinalen i forlænget spilletid,,True,
VM fodbold,Eksperter hylder Messi-genialitet,Den argentinske verdensstjerne assisterede Argentinas mål til 1-0 i VM-kvartfinalen mod Holland,,True,
VM fodbold,"Da Brasilien brændte, oplevede kroatisk profil noget, han aldrig havde prøvet før",Kroatien er klar til VM-semifinalen efter en sejr over Brasilien i straffesparkskonkurrence,,True,
VM fodbold,Neymar grædefærdig efter VM-exit,"De brasilianske stjerner havde overtaget i store dele af VM-kvartfinalen mod Kroatien, men endte alligevel med at tabe efter straffesparkskonkurrence",,True,
VM fodbold,- Det er en kæmpe fiasko for Brasilien,"De brasilianske forhåndsfavoritter er ude af VM, efter de tabte til Kroatien i straffesparkskonkurrence",,True,
VM fodbold,Brasilien ude af VM efter straffedrama,"Kroatien måtte igen ud i et straffesparksdrama, da de sendte VM-favoritterne fra Brasilien ud i kvartfinalen",,True,
VM fodbold,Messi på vej mod flere milepæle,"Lionel Messi spillede sin professionelle fodboldkamp nummer 1000, da Argentina gik videre til kvartfinalen",,True,
VM fodbold,"Spansk landstræner ""korsfæstes"" i medierne",De spanske medier er hårde ved landsholdet dagen efter det overraskende VM-exit og sætter spørgsmålstegn ved Luis Enriques fremtid som landstræner,,True,
VM fodbold,Belgiens anfører stopper efter VM-fiasko,"14 år efter debuten siger Eden Hazard farvel og tak til det belgiske landshold, som skuffede fælt ved VM",,True,
VM fodbold,"- Det er voldsomt at sige, men ikke forkert, siger ekspert om Ronaldo-påstand",Portugal spillede sig i VM-kvartfinalen med en knusende sejr på 6-1 over Schweiz tirsdag aften,,True,
VM fodbold,"- Det er helt vanvittigt, siger ekspert om Ronaldo-øjeblik","Publikum gik amok, da Cristiano Ronaldo kom på banen i Portugals storsejr over Schweiz",,True,
VM fodbold,Stjerne undskylder efter ydmygelse,"Xherdan Shaqiri undskylder til fans for den sølle præstation, Schweiz leverede i 1-6-nederlaget til Portugal",,True,
VM fodbold,"Vraget Ronaldo så til, mens hans afløser scorede hattrick i storsejr",Portugal er klar til VM-kvartfinalen efter en knusende sejr på 6-1 over Schweiz tirsdag aften,,True,
VM fodbold,Marokkansk helt jubler over choksejr,"Med to reddede straffespark var Yassine ""Bono"" Bounou manden bag Marokkos overraskende sejr over Spanien",,True,
VM fodbold,"- Den grusomste måde at tabe på, siger spansk stjerne",Spanien er ude af VM efter et nederlag til Marokko i 1/8-finalen. Kampen måtte afgøres i straffesparkskonkurrence,,True,
VM fodbold,Spanien i chokerende VM-exit efter straffedrama,Marokko møder enten Portugal eller Schweiz i kvartfinalen ved VM,,True,
VM fodbold,Landstræner gav spillerne vild opgave efter EM-exit,"Hvis spillerne har lavet deres lektier, bør Spanien være klar, hvis deres 1/8-finale mod Marokko skal afgøres i en straffesparkskonkurrence",,True,
VM fodbold,Spansk landstræner gik til angreb på pressemøde,Den spanske landstræner Luis Enrique er træt af den spanske presses negative fokus. Specielt kritikken efter nederlaget til Japan frustrerer,,True,
VM fodbold,"- Jeg græd hele natten, fortæller ærlig Neymar","Efter Brasiliens sejr i ottendedelsfinalen fortæller Neymar, at han har været bange for, at hans ankelskade skulle ødelægge hans VM-drømme",,True,
VM fodbold,Eksperter revser japanske skytter efter VM-exit,Japanerne var alt andet end effektive i straffesparkskonkurrencen. Det kostede dem videre avancement til kvartfinalerne ved VM,,True,
VM fodbold,Hele verden fokuserer på kroatisk fan - men landsholdet gør ikke,"Hun fik også meget opmærksomhed ved slutrunden i 2018, hvor Kroatien tabte i finalen",,True,
VM fodbold,"Imens franske stjerner skrev historie, overtog storspillende Mbappé showet","Imens Kylian Mbappé viste storspil, skrev kollegaerne Antoine Griezmann og Olivier Giroud sig i historiebøgerne på hver sin måde i fransk VM-sejr",,True,
VM fodbold,Giroud overgår Henry med rekordscoring,Olivier Girouds scoring til 1-0 mod Polen i ottendedelsfinalen var speciel for angriberen,,True,
VM fodbold,Her er bedrifterne fra Messis store aften,Med sejren over Australien skal Lionel Messi og Argentina møde Holland i kvartfinalen med VM,,True,
VM fodbold,VM-outsider i kvartfinalen - får gang i stjernerne,"De to hollandske backer Daley Blind og Denzel Dumfries sprudlede, da Holland vandt 3-1 over USA. Også angrebsstjernen Memphis Depay kom på måltavlen",,True,
VM fodbold,Matchvinder får rødt kort,Cameroun besejrede Brasilien på et mål i overtiden. Alligevel formåede afrikanerne ikke at komme videre til knockoutfasen ved VM-slutrunden,,True,
VM fodbold,Vanvittigt VM-drama - går videre på flest scorede mål,"Efter en scoring i tillægstiden vandt Sydkorea 2-1 over Portugal, hvilket lige nøjagtig var nok til at sende dem op på andenpladsen i Gruppe H",,True,
VM fodbold,- Han er udødeliggjort - ekspert hylder tysk profil,"Thomas Müller tog, hvad der godt kunne ligne, en afsked med det tyske landshold efter endnu et tidligt VM-exit",,True,
VM fodbold,Tyske medier om VM-exit: - Det er en skændsel,For andet VM i træk er Tyskland røget ud efter gruppespillet,,True,
VM fodbold,"Stjerner spillede kort, da voldsom historie kom ud: - Han har skabt en løgn","Flere belgiske stjerner afviser, at der opstod håndgemæng i omklædningsrummet efter nederlaget til Marokko",,True,
VM fodbold,Marokko i ekstase: - Kig dig omkring. Det siger det hele,"Marokko er klar til ottendedelsfinalerne, og det faktum bragte store følelser i spil hos de marokkanske spillere efter 2-1-sejren over Canada",,True,
VM fodbold,"Hjemland tager ""afsked"" med landshold efter skuffende exit",Belgien er ude VM-slutrunden i Qatar efter gruppespillet. Det belgiske mandskab spillede torsdag 0-0 mod Kroatien,,True,
VM fodbold,Tårerne flød efter ufattelig triumf,Torsdag aften vandt Japan med 2-1 over Spanien. Begge nationer avancerer fra gruppe E,,True,
VM fodbold,Tysk stjerne i kryptisk interview: - Det var en enorm fornøjelse,"Thomas Müller gav et følelsesmæssigt interview efter 4-2-sejren over Costa Rica, som blev tyskernes endestation grundet en japansk sejr over Spanien",,True,
VM fodbold,Tyskland ude af VM - Spanien taber til Japan,"Tyskland kan rejse hjem fra VM sammen med Danmark og Belgien, mens Japan overraskende vinder Gruppe E foran Spanien",,True,
VM fodbold,Se Japans vanvittige VAR-scoring her,"Alle de spanske spillere troede, at bolden havde passeret baglinjen inden Japans 2-1-mål",,True,
VM fodbold,Rasende Lukaku smadrer rude,"Romelu Lukaku kunne ikke skjule sine følelser efter torsdagens nederlag til Kroatien, som blev Belgiens endestation ved VM",,True,
VM fodbold,Storhold sendt ud af VM - overraskende gruppevinder,"Marokko snuppede overraskende førstepladsen i Gruppe F, hvor Kroatien og Belgien på forhånd var udråbt som favoritter til avancement",,True,
VM fodbold,- Det er den dårligste førstegangsberøring ved VM,Canada var allerede inden torsdagens kamp mod Marokko ude af kampen om videre avancement,,True,
VM fodbold,Tallene viser det tydeligt: Derfor er dansk VM-exit en kæmpe skuffelse,"Tal, ranglister og klubber viser, at Danmark - på papiret - har et meget stærkere landshold end både Tunesien og Australien",,True,
VM fodbold,VM-blues? Sådan kommer du videre efter Danmarks nederlag,"Mange vil opleve en form for minikrise efter Danmarks exit fra VM. Men det går væk igen, siger krisepsykolog",,True,
VM fodbold,Udenlandske journalister undrede sig til dansk pressemøde,"Det er ikke kun i Danmark, at VM-skuffelsen kommer som en stor overraskelse. Det blev understreget på pressemødet efter onsdagens nederlag",,True,
VM fodbold,"Banen gjorde Hjulmands taktik svær, mener australsk landstræner",Australiens landstræner roser sit hold for en stærk defensiv efter sejren over Danmark,,True,
VM fodbold,Landsholdets faste kok stopper,Landsholdets faste kok stopper. Det meddeler han kort efter Danmarks exit ved VM i Qatar,,True,
VM fodbold,Danmarks VM-indsats vækker opsigt i udlandet,Danmarks VM blev en gedigen fiasko. Onsdag sagde landsholdet farvel med et 0-1-nederlag til Australien,,True,
VM fodbold,Vildt scenarie var få minutter fra at afgøre VM-gruppe,"Mexico og Saudi-Arabien er ude af VM, mens Argentina og Polen er videre til 1/8-finalerne",,True,
VM fodbold,Australien går amok i jubel,"De australske fans fester løs efter sejren over Danmark - både i hjemlandet og i Qatar, hvor VM afvikles",,True,
VM fodbold,Vrede og skuffelse blandt de danske spillere,Danmarks spillere havde følelserne uden på tøjet efter fiaskoen mod Australien,,True,
