Category,Headline,SubHeading,Link,isResult,isMaybe
CYKLING,Hollænder vinder VM i cyklecross i Bogense,Mathieu van der Poel er ny verdensmester i cyklecross,https://www.dr.dk/sporten/cykling/hollaender-vinder-vm-i-cyklecross-i-bogense,TRUE,
FODBOLD,Ronaldo sætter nye standarder: Her er hemmeligheden bag de gamle stjerners suverænitet,"I dag har topatleter som Ronaldo, Messi og Serena Williams lige så meget fokus på friskhed som fysisk styrke. Det er kilden til at undgå skader og holde karrieren i gang",https://www.dr.dk/sporten/fodbold/ronaldo-saetter-nye-standarder-her-er-hemmeligheden-bag-de-gamle-stjerners,FALSE,
SPORT,Tom Brady og Patriots vinder Super Bowl,"Der blev kæmpet hårdt for hver en millimeter, da New England Patriots vandt sin sjette Super Bowl",https://www.dr.dk/sporten/oevrig/tom-brady-og-patriots-vinder-super-bowl,TRUE,
SPORT ,Udstødt quarterback indgår fortroligt forlig med NFL ,"Colin Kaepernick blev et symbol på racekampen i USA, da han knælede under den amerikanske nationalsang før en kamp i 2016 ",https://www.dr.dk/sporten/udstoedt-quarterback-indgaar-fortroligt-forlig-med-nfl,FALSE,
SPORT,"BILLEDER Mandlige cheerleaders, Maroon 5 og farmand Brady: Se det bedste fra Super Bowl","På banen blev Super Bowl aldrig en fest, men rammerne omkring begivenheden var som altid spektakulære",https://www.dr.dk/sporten/oevrig/billeder-mandlige-cheerleaders-maroon-5-og-farmand-brady-se-det-bedste-fra-super-bowl,FALSE,
SPORT ,Hjalte Froholdt valgt af Super Bowl-mestrene ,22-årige Hjalte Froholdt er den anden dansker nogensinde til at blive valgt i NFL-draften ,https://www.dr.dk/sporten/oevrig/hjalte-froholdt-valgt-af-super-bowl-mestrene,FALSE,
SPORT ,Skandaleramt NFL-superstjerne er anklaget for voldtægt ,Efter et bizart forløb og holdskifte er NFL-stjernen Antonio Brown blevet anklaget for voldtægt af træner ,https://www.dr.dk/sporten/skandaleramt-nfl-superstjerne-er-anklaget-voldtaegt,FALSE,
HERRELANDSHOLDET ,"Dansk målræv efter vildt comeback: 'Viser, at vi har nosser' ",Christian Gytkjær scorede tirsdag sit første landskampsmål for Danmark ,https://www.dr.dk/sporten/fodbold/landsholdet/dansk-maalraev-efter-vildt-comeback-viser-vi-har-nosser,FALSE,
CYKLING ,Danmark bliver vært for VM i banecykling i 2024 ,Verdens bedste banecykelryttere skal i 2024 dyste om VM-medaljer i Ballerup Super Arena ,https://www.dr.dk/sporten/cykling/danmark-bliver-vaert-vm-i-banecykling-i-2024,FALSE,
TOUR DE FRANCE ,Den forsvarende mester dropper Danmark Rundt ,Wout van Aert kommer ikke til at gentage sidste års sejr i det danske etapeløb ,https://www.dr.dk/sporten/cykling/tourdefrance/den-forsvarende-mester-dropper-danmark-rundt,FALSE,
CYKLING ,Tour de France-legenden Raymond Poulidor er død ,Den tidligere cykelrytter Raymond Poulidor blev tre gange nummer to i Tour de France. Nu er han død ,https://www.dr.dk/sporten/cykling/tour-de-france-legenden-raymond-poulidor-er-doed,FALSE,
CYKLING ,Rutineret tempokonge sætter dansk timerekord i Odense ,"34-årige Martin Toft Madsen slog den danske timerekord, da han i Odense kørte 53 kilometer og 975 meter ",https://www.dr.dk/sporten/cykling/rutineret-tempokonge-saetter-dansk-timerekord-i-odense,TRUE,
CYKLING ,"Kommentator amok: Her er øjeblikket, hvor Mads Pedersen triumferer ved VM ",DR Sportens kommentator Tobias Hansen var mildest talt tilfreds med dansk VM-guld i cykling ,https://www.dr.dk/sporten/cykling/kommentator-amok-her-er-oejeblikket-hvor-mads-pedersen-triumferer-ved-vm,TRUE,
